# NASA-9 thermodynamic polynomial coefficients
# Source: VULCAN thermo/NASA9/
# Temperature ranges: 200-1000 K (low), 1000-6000 K (high)
# 10 coefficients per range: a0-a6, a7(=0), a8, a9
# Format: species_name on its own line, then 4 lines of 5 coefficients
# 293 species
Ar
-2.952063445E+05   5.294432300E+03  -3.105287013E+01   1.143871563E-01  -1.291752393E-04
 8.057843760E-08  -2.093908432E-11   0.000000000E+00  -1.476815514E+04   1.988082360E+02
 5.807002520E+06  -2.411219997E+04   4.085288400E+01  -4.517851330E-03   8.499427170E-07
-8.573514340E-11   3.583383960E-15   0.000000000E+00   1.546504050E+05  -2.487098372E+02
C3H8
-2.433144337E+05   4.656270810E+03  -2.939466091E+01   1.188952745E-01  -1.376308269E-04
 8.814823910E-08  -2.342987994E-11   0.000000000E+00  -3.540335270E+04   1.841749277E+02
 6.420731680E+06  -2.659791134E+04   4.534356840E+01  -5.020663920E-03   9.471216940E-07
-9.575405230E-11   4.009672880E-15   0.000000000E+00   1.455582459E+05  -2.818374734E+02
C3O2
 1.579873382E+05  -2.529493506E+03   1.801761578E+01  -1.786032042E-02   2.978671986E-05
-2.182900022E-08   6.013797220E-12   0.000000000E+00  -1.121054014E+03  -7.277721170E+01
 6.968699890E+05  -4.624733190E+03   1.663905725E+01  -1.175486554E-03   2.478106444E-07
-2.745165984E-11   1.239566766E-15   0.000000000E+00   1.252580069E+04  -7.275968780E+01
C4
 8.356619600E+03  -4.347056410E+02   8.174341140E+00  -4.780379060E-04   6.343856340E-06
-5.185214840E-09   1.403960142E-12   0.000000000E+00   1.274966767E+05  -1.731591824E+01
 2.922714890E+06  -1.044693202E+04   1.974901369E+01  -2.908140657E-03   5.812335590E-07
-6.879430830E-11   3.460708440E-15   0.000000000E+00   1.901352924E+05  -1.018699054E+02
C4H
 1.646428324E+05  -2.708052973E+03   1.831020148E+01  -1.677919715E-02   2.341628855E-05
-1.455695475E-08   3.446236870E-12   0.000000000E+00   1.049003661E+05  -7.759702220E+01
 1.461934152E+06  -6.242989640E+03   1.700832496E+01  -1.121645872E-03   2.072685253E-07
-2.057508361E-11   8.478189300E-16   0.000000000E+00   1.288805587E+05  -7.952742270E+01
C4H10
-3.175872540E+05   6.176331820E+03  -3.891562120E+01   1.584654284E-01  -1.860050159E-04
 1.199676349E-07  -3.201670550E-11   0.000000000E+00  -4.540363390E+04   2.379488665E+02
 7.682322450E+06  -3.256051510E+04   5.736732750E+01  -6.197916810E-03   1.180186048E-06
-1.221893698E-10   5.250635250E-15   0.000000000E+00   1.774526560E+05  -3.587918760E+02
C4H2
 2.331851136E+05  -3.706046890E+03   2.253101750E+01  -1.889758625E-02   2.311389001E-05
-1.224928713E-08   2.370230241E-12   0.000000000E+00   7.120772870E+04  -1.047726493E+02
 2.236851856E+06  -8.732391080E+03   2.099602069E+01  -1.302876553E-03   2.162276598E-07
-1.912757283E-11   6.975727880E-16   0.000000000E+00   1.057187137E+05  -1.078239930E+02
C4H3
 1.156433024E+05  -1.454953016E+03   7.335993470E+00   2.387528316E-02  -3.170362770E-05
 2.379663792E-08  -7.161490660E-12   0.000000000E+00   7.098569060E+04  -1.804455120E+01
 2.754301124E+06  -1.117359229E+04   2.452419326E+01  -1.518164983E-03   2.351337444E-07
-1.899825951E-11   6.138890240E-16   0.000000000E+00   1.301420887E+05  -1.296036527E+02
